Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,sin_day,cos_day,sin_month,cos_month,reindexed_id
24-07-2001,1065.95,1074.75,1064.5,1072.55,22139911,6568300000,15.25,2.38,1.17,-0.951056516,0.309016994,-0.5,-0.866025404,2
25-07-2001,1072.45,1073.95,1062.15,1064.2,27922213,7578500000,15.13,2.36,1.18,-0.866025404,0.5,-0.5,-0.866025404,2
26-07-2001,1063.9,1066.55,1050.15,1053.4,32443885,9929300000,14.93,2.33,1.19,-0.743144825,0.669130606,-0.5,-0.866025404,2
27-07-2001,1053.2,1061.2,1046.9,1051.7,28239132,7977800000,14.9,2.33,1.15,-0.587785252,0.809016994,-0.5,-0.866025404,2
30-07-2001,1051.45,1062.8,1050.9,1061.45,26457025,6383500000,15.04,2.35,1.18,-1.13E-15,1,-0.5,-0.866025404,2
31-07-2001,1061.45,1076.35,1053.6,1072.85,34607069,8135400000,15.15,2.37,1.17,0.207911691,0.978147601,-0.5,-0.866025404,2
01-08-2001,1073,1077.7,1059.75,1063.15,53427200,12104000000,15.01,2.35,1.18,0.207911691,0.978147601,-0.866025404,-0.5,2
02-08-2001,1064.25,1070.05,1059.55,1066,43294501,9863000000,15.05,2.36,1.2,0.406736643,0.913545458,-0.866025404,-0.5,2
03-08-2001,1066.4,1077.55,1066.2,1074.6,43832220,10900300000,15.18,2.38,1.19,0.587785252,0.809016994,-0.866025404,-0.5,2
06-08-2001,1074.2,1082.4,1072.55,1075.25,37036989,7922600000,15.18,2.38,1.21,0.951056516,0.309016994,-0.866025404,-0.5,2
07-08-2001,1074.35,1079.3,1070.2,1072.1,26869345,6225000000,15.14,2.37,1.23,0.994521895,0.104528463,-0.866025404,-0.5,2
08-08-2001,1071.75,1072.1,1059.55,1068,28799186,7531600000,15.08,2.36,1.23,0.994521895,-0.104528463,-0.866025404,-0.5,2
09-08-2001,1068.1,1072.6,1061.4,1070.65,26832655,6531700000,15.12,2.37,1.23,0.951056516,-0.309016994,-0.866025404,-0.5,2
10-08-2001,1070.65,1076.7,1069.05,1071.15,25904867,5893500000,15.31,2.4,1.2,0.866025404,-0.5,-0.866025404,-0.5,2
13-08-2001,1070.95,1081.4,1061.05,1063,21608532,5607200000,15.19,2.38,1.21,0.406736643,-0.913545458,-0.866025404,-0.5,2
14-08-2001,1063.05,1076.6,1062.2,1075.5,42862979,10419600000,15.37,2.41,1.19,0.207911691,-0.978147601,-0.866025404,-0.5,2
16-08-2001,1075.2,1083.7,1072.95,1078.95,48317102,10761000000,15.42,2.42,1.19,-0.207911691,-0.978147601,-0.866025404,-0.5,2
17-08-2001,1079,1084,1067.6,1069.2,51086895,10620500000,15.28,2.39,1.19,-0.406736643,-0.913545458,-0.866025404,-0.5,2
20-08-2001,1062.5,1067.95,1061,1063.75,30726001,7371900000,15.21,2.38,1.2,-0.866025404,-0.5,-0.866025404,-0.5,2
21-08-2001,1063.65,1071.2,1062.3,1068.7,34638057,8199200000,15.28,2.39,1.32,-0.951056516,-0.309016994,-0.866025404,-0.5,2
23-08-2001,1068.7,1079,1065.7,1071.5,29660741,7814500000,15.32,2.4,1.32,-0.994521895,0.104528463,-0.866025404,-0.5,2
24-08-2001,1071.5,1076.7,1064.9,1069.15,42200669,9879300000,15.28,2.39,1.34,-0.951056516,0.309016994,-0.866025404,-0.5,2
27-08-2001,1064.05,1078.35,1064.05,1072.55,35798530,9956400000,15.37,2.41,1.33,-0.587785252,0.809016994,-0.866025404,-0.5,2
28-08-2001,1072.35,1076.85,1069.6,1070.65,31745448,9147600000,15.35,2.4,1.34,-0.406736643,0.913545458,-0.866025404,-0.5,2
29-08-2001,1070.55,1074.5,1066.45,1067.45,28191743,8902600000,15.3,2.39,1.37,-0.207911691,0.978147601,-0.866025404,-0.5,2
30-08-2001,1068.3,1070.25,1061.9,1064.15,38781188,10076500000,15.25,2.39,1.37,-1.13E-15,1,-0.866025404,-0.5,2
31-08-2001,1064.1,1064.1,1051.75,1053.75,34365231,9913200000,15.1,2.36,1.35,0.207911691,0.978147601,-0.866025404,-0.5,2
03-09-2001,1054.65,1059.9,1046.35,1048.05,29925067,9101000000,15.02,2.35,1.38,0.587785252,0.809016994,-1,-1.84E-16,2
04-09-2001,1048.2,1053.25,1043.3,1048.2,39738793,11665800000,15.02,2.35,1.38,0.743144825,0.669130606,-1,-1.84E-16,2
05-09-2001,1047.25,1051.55,1043.3,1045,35505602,13576000000,14.98,2.34,1.42,0.866025404,0.5,-1,-1.84E-16,2
06-09-2001,1047.7,1048.2,1033.4,1036.1,47387436,14689100000,14.85,2.32,1.54,0.951056516,0.309016994,-1,-1.84E-16,2
07-09-2001,1036.35,1037.35,1026.45,1035.2,49214540,15238000000,14.84,2.32,1.45,0.994521895,0.104528463,-1,-1.84E-16,2
10-09-2001,1035,1045.3,1031.45,1033.4,36055527,11793200000,14.81,2.32,1.45,0.866025404,-0.5,-1,-1.84E-16,2
11-09-2001,1033.35,1037.45,1020.7,1023.4,36494424,11699900000,14.67,2.3,1.47,0.743144825,-0.669130606,-1,-1.84E-16,2
12-09-2001,1023.25,1023.25,957.95,982.2,34980485,10860100000,14.14,2.21,1.52,0.587785252,-0.809016994,-1,-1.84E-16,2
13-09-2001,982.2,993.05,969,971.7,41790832,13078700000,13.99,2.19,1.54,0.406736643,-0.913545458,-1,-1.84E-16,2
14-09-2001,972.05,974.5,902.7,919.7,49968104,13675700000,13.24,2.07,1.62,0.207911691,-0.978147601,-1,-1.84E-16,2
17-09-2001,916.15,916.15,861.05,872.25,46030271,10582900000,12.56,1.97,1.71,-0.406736643,-0.913545458,-1,-1.84E-16,2
18-09-2001,872.15,910.35,868.5,900.2,71872529,17119400000,12.96,2.03,1.66,-0.587785252,-0.809016994,-1,-1.84E-16,2
19-09-2001,899.7,915,899.7,912.2,52494122,11192400000,13.13,2.06,1.65,-0.743144825,-0.669130606,-1,-1.84E-16,2
20-09-2001,910.2,910.35,873.7,898.8,55774749,11521100000,12.94,2.03,1.67,-0.866025404,-0.5,-1,-1.84E-16,2
21-09-2001,903.75,903.75,849.95,854.2,47900433,9679800000,12.3,1.92,1.75,-0.951056516,-0.309016994,-1,-1.84E-16,2
24-09-2001,853,878.6,853,869.05,48761034,10301800000,12.51,1.96,1.72,-0.951056516,0.309016994,-1,-1.84E-16,2
25-09-2001,869.15,893.35,858.85,861.4,54353301,11682400000,12.4,1.94,1.74,-0.866025404,0.5,-1,-1.84E-16,2
26-09-2001,861.35,877,859.2,873.7,52833284,11168200000,12.58,1.97,1.72,-0.743144825,0.669130606,-1,-1.84E-16,2
27-09-2001,873.15,893.05,868.3,890,51712403,11227700000,12.81,2.01,1.68,-0.587785252,0.809016994,-1,-1.84E-16,2
28-09-2001,891.75,922.55,891,913.85,63992439,13004200000,13.16,2.06,1.64,-0.406736643,0.913545458,-1,-1.84E-16,2
01-10-2001,914.65,919.2,905.5,910.1,49595909,10347300000,13.1,2.05,1.65,0.207911691,0.978147601,-0.866025404,0.5,2
03-10-2001,910.05,915.05,896.25,899.65,40480562,8403600000,12.95,2.03,1.67,0.587785252,0.809016994,-0.866025404,0.5,2
04-10-2001,899.65,914.25,899.65,911.65,47793023,10762700000,13.13,2.05,1.64,0.743144825,0.669130606,-0.866025404,0.5,2
05-10-2001,911.6,919.75,903.05,914.6,38678056,9722000000,13.17,2.06,1.64,0.866025404,0.5,-0.866025404,0.5,2
08-10-2001,911.2,913.05,884.65,901.95,36382088,9626100000,12.98,2.03,1.67,0.994521895,-0.104528463,-0.866025404,0.5,2
09-10-2001,903,914.3,902.55,912.7,36541512,8423300000,13.14,2.06,1.65,0.951056516,-0.309016994,-0.866025404,0.5,2
10-10-2001,915.5,942.8,912.9,940.35,53379009,12571900000,13.54,2.12,1.6,0.866025404,-0.5,-0.866025404,0.5,2
11-10-2001,940.45,959.75,940.45,954.9,49847301,12358300000,13.75,2.15,1.58,0.743144825,-0.669130606,-0.866025404,0.5,2
12-10-2001,958.4,969.9,956.85,960.4,55195833,13990700000,13.83,2.16,1.57,0.587785252,-0.809016994,-0.866025404,0.5,2
15-10-2001,963.65,966.15,954.35,963.4,43543056,10460600000,13.87,2.17,1.57,5.67E-16,-1,-0.866025404,0.5,2
16-10-2001,963.4,973.25,962.5,971.25,47172702,11644500000,13.98,2.19,1.55,-0.207911691,-0.978147601,-0.866025404,0.5,2
17-10-2001,971.95,989.05,971.95,986.25,53218059,13377400000,14.2,2.22,1.53,-0.406736643,-0.913545458,-0.866025404,0.5,2
18-10-2001,984.2,984.5,969.35,972.05,42709459,9929300000,13.99,2.19,1.55,-0.587785252,-0.809016994,-0.866025404,0.5,2
19-10-2001,972.2,981,970.85,976.65,38879800,10680800000,14.16,2.2,1.54,-0.743144825,-0.669130606,-0.866025404,0.5,2
22-10-2001,980.05,994.15,973.2,976.4,44249199,11332700000,14.15,2.2,1.56,-0.994521895,-0.104528463,-0.866025404,0.5,2
23-10-2001,976.75,994.15,976.55,993.2,51827720,12144600000,14.4,2.24,1.54,-0.994521895,0.104528463,-0.866025404,0.5,2
24-10-2001,992.95,1000.95,987.4,991.2,59400439,14382100000,14.38,2.23,1.54,-0.951056516,0.309016994,-0.866025404,0.5,2
25-10-2001,991.25,998,979.95,983.2,60241032,13119700000,14.26,2.22,1.59,-0.866025404,0.5,-0.866025404,0.5,2
29-10-2001,983.15,996.6,974.05,977.45,37908923,8795300000,14.18,2.2,1.59,-0.207911691,0.978147601,-0.866025404,0.5,2
30-10-2001,977.35,977.35,960.5,963.1,46820016,10600100000,13.99,2.17,1.62,-1.13E-15,1,-0.866025404,0.5,2
31-10-2001,962.85,976.4,959.35,971.9,48402824,12510000000,13.79,2.19,1.61,0.207911691,0.978147601,-0.866025404,0.5,2
01-11-2001,973.55,997.3,973.55,994,53177458,13802700000,14.11,2.24,1.57,0.207911691,0.978147601,-0.5,0.866025404,2
02-11-2001,994.25,1009.55,991.95,997.6,57608835,15382400000,14.16,2.25,1.56,0.406736643,0.913545458,-0.5,0.866025404,2
05-11-2001,997.25,1001.3,987.85,991.05,44011648,11491600000,14.06,2.24,1.57,0.866025404,0.5,-0.5,0.866025404,2
06-11-2001,991.2,1007.4,991.15,1001.9,50531340,11262700000,14.22,2.26,1.56,0.951056516,0.309016994,-0.5,0.866025404,2
07-11-2001,1001.95,1014.1,984.45,987.5,44843739,10374900000,14.01,2.25,1.56,0.994521895,0.104528463,-0.5,0.866025404,2
08-11-2001,987.5,1001.15,985.75,997.7,51431168,11884700000,14.16,2.27,1.55,0.994521895,-0.104528463,-0.5,0.866025404,2
09-11-2001,999.1,1008.95,999.1,1004.05,62739687,13216800000,14.55,2.28,1.56,0.951056516,-0.309016994,-0.5,0.866025404,2
12-11-2001,1004.55,1014.25,1003.6,1010.9,46429666,9238300000,14.65,2.27,1.56,0.587785252,-0.809016994,-0.5,0.866025404,2
13-11-2001,1010.95,1013.25,999.85,1005.4,43465584,9786000000,14.57,2.29,1.55,0.406736643,-0.913545458,-0.5,0.866025404,2
14-11-2001,1005.45,1017.2,1004.7,1015.8,13831835,2896000000,14.72,2.34,1.52,0.207911691,-0.978147601,-0.5,0.866025404,2
15-11-2001,1016.05,1038.35,1015.15,1035.7,50501218,13380600000,15.01,2.41,1.47,5.67E-16,-1,-0.5,0.866025404,2
19-11-2001,1034.2,1072,1032.85,1068.15,73038463,15643300000,15.48,2.37,1.5,-0.743144825,-0.669130606,-0.5,0.866025404,2
20-11-2001,1067.3,1082.4,1046.15,1050.2,72218774,17875600000,15.22,2.38,1.49,-0.866025404,-0.5,-0.5,0.866025404,2
21-11-2001,1050.4,1064.85,1046.3,1056.35,57521765,13956500000,15.31,2.4,1.48,-0.951056516,-0.309016994,-0.5,0.866025404,2
22-11-2001,1056.45,1075.9,1056.45,1062.45,60059388,15576200000,15.4,2.39,1.48,-0.994521895,-0.104528463,-0.5,0.866025404,2
23-11-2001,1063.05,1075.05,1057.3,1059,54530688,13282200000,15.35,2.44,1.45,-0.994521895,0.104528463,-0.5,0.866025404,2
26-11-2001,1059.25,1084.65,1059.25,1080.6,52432285,13814300000,15.66,2.43,1.46,-0.743144825,0.669130606,-0.5,0.866025404,2
27-11-2001,1087.6,1097.6,1071.05,1076.05,67611969,18540700000,15.59,2.42,1.46,-0.587785252,0.809016994,-0.5,0.866025404,2
28-11-2001,1076.15,1082.3,1067.65,1070.8,58924642,15282100000,15.52,2.41,1.47,-0.406736643,0.913545458,-0.5,0.866025404,2
29-11-2001,1070.3,1071,1063,1067.15,60878364,17421000000,15.46,2.4,1.47,-0.207911691,0.978147601,-0.5,0.866025404,2
03-12-2001,1067.2,1074.5,1063.25,1065.4,53290729,12904400000,15.44,2.43,1.46,0.587785252,0.809016994,-2.45E-16,1,2
04-12-2001,1066.05,1082.6,1065.65,1077.7,58418781,13785400000,15.62,2.49,1.42,0.743144825,0.669130606,-2.45E-16,1,2
05-12-2001,1077.95,1107.15,1077.95,1104.55,67346487,17513600000,16.01,2.51,1.41,0.866025404,0.5,-2.45E-16,1,2
06-12-2001,1105.1,1132.65,1105.1,1110.45,77041903,23380200000,16.09,2.51,1.41,0.951056516,0.309016994,-2.45E-16,1,2
07-12-2001,1110.9,1122.65,1109.65,1112.3,59278142,15713000000,16.12,2.52,1.41,0.994521895,0.104528463,-2.45E-16,1,2
10-12-2001,1112.15,1123.55,1112.15,1115.25,54626721,13622800000,16.16,2.5,1.41,0.866025404,-0.5,-2.45E-16,1,2
11-12-2001,1112.15,1122.85,1107.7,1110.2,69174821,18385100000,16.09,2.5,1.42,0.743144825,-0.669130606,-2.45E-16,1,2
12-12-2001,1110.65,1121.55,1104.75,1107.65,54115209,15453800000,16.05,2.48,1.43,0.587785252,-0.809016994,-2.45E-16,1,2
13-12-2001,1107.75,1114.15,1069.95,1098.75,66162787,18619000000,15.92,2.45,1.44,0.406736643,-0.913545458,-2.45E-16,1,2
14-12-2001,1098.65,1102.9,1082.75,1087.85,41868889,10756200000,15.76,2.44,1.44,0.207911691,-0.978147601,-2.45E-16,1,2
18-12-2001,1089.9,1098,1071.35,1082.3,47044326,12257400000,15.68,2.39,1.47,-0.587785252,-0.809016994,-2.45E-16,1,2
19-12-2001,1082.5,1086.35,1057.1,1060.75,49991317,13077600000,15.37,2.4,1.47,-0.743144825,-0.669130606,-2.45E-16,1,2
20-12-2001,1060.45,1064.8,1047.5,1062,55791413,14959500000,15.39,2.37,1.49,-0.866025404,-0.5,-2.45E-16,1,2
21-12-2001,1061.8,1061.8,1043.65,1050.85,47173980,12026500000,15.23,2.37,1.49,-0.951056516,-0.309016994,-2.45E-16,1,2
24-12-2001,1051,1055,1032.6,1048.5,41895503,9661900000,15.19,2.33,1.51,-0.951056516,0.309016994,-2.45E-16,1,2
26-12-2001,1048.9,1058.3,1030.5,1034.25,42610311,9788700000,14.99,2.3,1.53,-0.743144825,0.669130606,-2.45E-16,1,2
27-12-2001,1033.85,1037.7,1017.35,1020,60268297,11826300000,14.78,2.33,1.51,-0.587785252,0.809016994,-2.45E-16,1,2
28-12-2001,1019.9,1036.35,1010.45,1033.8,56360665,14515100000,14.98,2.39,1.48,-0.406736643,0.913545458,-2.45E-16,1,2
31-12-2001,1033.9,1062.3,1033.9,1059.05,53151737,14109800000,15.35,2.38,1.48,0.207911691,0.978147601,-2.45E-16,1,2
01-01-2002,1058.85,1071.15,1052.05,1055.3,43951938,13162500000,15.29,2.39,1.47,0.207911691,0.978147601,0.5,0.866025404,2
02-01-2002,1054.95,1065.25,1054.1,1060.75,49608297,13961900000,15.37,2.42,1.46,0.406736643,0.913545458,0.5,0.866025404,2
03-01-2002,1063.45,1074.85,1062.9,1072.25,61870889,17449400000,15.54,2.47,1.42,0.587785252,0.809016994,0.5,0.866025404,2
04-01-2002,1072.4,1099.25,1072.4,1096.2,74407831,19346400000,15.89,2.48,1.41,0.743144825,0.669130606,0.5,0.866025404,2
07-01-2002,1093.05,1111.55,1093.05,1100.15,61389127,17035600000,15.94,2.5,1.4,0.994521895,0.104528463,0.5,0.866025404,2
08-01-2002,1100.55,1114.55,1097.9,1109.9,67831569,21384100000,16.09,2.49,1.41,0.994521895,-0.104528463,0.5,0.866025404,2
09-01-2002,1110,1119.4,1098.7,1102.8,74868151,22019700000,15.98,2.48,1.42,0.951056516,-0.309016994,0.5,0.866025404,2
10-01-2002,1098.8,1105.35,1093.6,1098.2,68965273,23604100000,15.91,2.46,1.44,0.866025404,-0.5,0.5,0.866025404,2
11-01-2002,1098.15,1105.9,1073.45,1088.55,71147237,21733600000,15.78,2.5,1.41,0.743144825,-0.669130606,0.5,0.866025404,2
14-01-2002,1089.45,1118.5,1089.45,1109.8,60424974,17897500000,16.08,2.47,1.43,0.207911691,-0.978147601,0.5,0.866025404,2
15-01-2002,1109.45,1112.6,1090.2,1094.15,55221142,15709200000,15.61,2.46,1.43,5.67E-16,-1,0.5,0.866025404,2
16-01-2002,1094.15,1104.8,1085.3,1090.3,59753435,18452300000,15.56,2.82,1.23,-0.207911691,-0.978147601,0.5,0.866025404,2
17-01-2002,1090.25,1116.05,1078.95,1109.2,83524489,25987600000,17.57,2.78,1.25,-0.406736643,-0.913545458,0.5,0.866025404,2
18-01-2002,1109.55,1121.75,1089.05,1093.15,84626074,27108400000,17.32,2.83,1.25,-0.587785252,-0.809016994,0.5,0.866025404,2
21-01-2002,1093.25,1099.8,1082.65,1091.35,64348299,20787400000,17.29,2.83,1.25,-0.951056516,-0.309016994,0.5,0.866025404,2
22-01-2002,1091.35,1099,1090,1092.85,55745783,17219600000,17.31,2.83,1.25,-0.994521895,-0.104528463,0.5,0.866025404,2
23-01-2002,1092.85,1096.95,1087.5,1089.4,53732790,15369500000,17.26,2.81,1.26,-0.994521895,0.104528463,0.5,0.866025404,2
24-01-2002,1089.6,1098.6,1081.7,1085.3,47718204,13599200000,17.19,2.79,1.26,-0.951056516,0.309016994,0.5,0.866025404,2
25-01-2002,1085.85,1089.7,1077,1080.1,59839751,18577200000,17.06,2.76,1.27,-0.866025404,0.5,0.5,0.866025404,2
28-01-2002,1083.25,1088.75,1068.7,1071.35,49771696,14738400000,16.93,2.76,1.27,-0.406736643,0.913545458,0.5,0.866025404,2
29-01-2002,1071.35,1076.45,1068.85,1071.65,58946386,17751500000,16.93,2.75,1.27,-0.207911691,0.978147601,0.5,0.866025404,2
30-01-2002,1072.85,1072.85,1058.8,1067.45,50687169,14581500000,16.87,2.77,1.26,-1.13E-15,1,0.5,0.866025404,2
31-01-2002,1067.65,1082,1067.65,1075.4,66028228,19973200000,16.99,2.79,1.26,0.207911691,0.978147601,0.5,0.866025404,2
01-02-2002,1076.95,1088.05,1076.95,1081.65,58399504,16164100000,17.42,2.79,1.26,0.207911691,0.978147601,0.866025404,0.5,2
04-02-2002,1083.05,1086.95,1074.15,1076.9,57892596,14009200000,17.34,2.78,1.26,0.743144825,0.669130606,0.866025404,0.5,2
05-02-2002,1076.25,1081.2,1069.4,1074.25,68534066,15950800000,17.3,2.77,1.27,0.866025404,0.5,0.866025404,0.5,2
06-02-2002,1074.4,1117.1,1074,1113.1,73870009,19113300000,17.92,2.87,1.35,0.951056516,0.309016994,0.866025404,0.5,2
07-02-2002,1114.85,1130.95,1104.3,1110.45,93831069,26515900000,17.88,2.86,1.35,0.994521895,0.104528463,0.866025404,0.5,2
08-02-2002,1112.8,1131.85,1104.45,1123.75,73014449,21532600000,18.09,2.9,1.33,0.994521895,-0.104528463,0.866025404,0.5,2
11-02-2002,1124.85,1144.15,1124.85,1131.55,61164119,16790500000,18.22,2.92,1.33,0.743144825,-0.669130606,0.866025404,0.5,2
12-02-2002,1131.95,1143.3,1125.55,1129.5,59329834,15692600000,18.19,2.91,1.33,0.587785252,-0.809016994,0.866025404,0.5,2
13-02-2002,1129.8,1142.3,1129.6,1135.1,55749416,15910800000,18.28,2.93,1.32,0.406736643,-0.913545458,0.866025404,0.5,2
14-02-2002,1135.5,1151.65,1133.85,1150,60597908,13870500000,18.52,2.96,1.3,0.207911691,-0.978147601,0.866025404,0.5,2
15-02-2002,1150.65,1164.1,1150.3,1159.95,67681171,15698600000,18.68,2.99,1.29,5.67E-16,-1,0.866025404,0.5,2
18-02-2002,1159.85,1177.05,1156.7,1172.85,59695028,14805000000,18.88,3.02,1.28,-0.587785252,-0.809016994,0.866025404,0.5,2
19-02-2002,1172.85,1178.1,1155.1,1158.9,59280466,15553600000,18.66,2.99,1.29,-0.743144825,-0.669130606,0.866025404,0.5,2
20-02-2002,1158.45,1158.45,1134.65,1145.95,49629349,12296800000,18.44,2.95,1.31,-0.866025404,-0.5,0.866025404,0.5,2
21-02-2002,1146.05,1158.05,1146.05,1149.85,34460898,9342900000,18.5,2.96,1.3,-0.951056516,-0.309016994,0.866025404,0.5,2
22-02-2002,1149.85,1165.7,1145.5,1163.5,53387825,13178900000,18.72,3,1.29,-0.994521895,-0.104528463,0.866025404,0.5,2
25-02-2002,1163.65,1167.6,1155.45,1165.45,51745981,12760000000,18.76,3,1.3,-0.866025404,0.5,0.866025404,0.5,2
26-02-2002,1165.75,1192.65,1165.75,1189.4,66999666,17421800000,19.14,3.07,1.27,-0.743144825,0.669130606,0.866025404,0.5,2
27-02-2002,1190.15,1205.95,1180,1189.2,76052450,20189600000,19.14,3.07,1.27,-0.587785252,0.809016994,0.866025404,0.5,2
28-02-2002,1189.6,1197,1135.2,1142.05,104258064,26715300000,18.38,2.94,1.33,-0.406736643,0.913545458,0.866025404,0.5,2
01-03-2002,1142.05,1181.25,1135.45,1178,68816352,17321900000,18.96,3.04,1.29,0.207911691,0.978147601,1,6.12E-17,2
04-03-2002,1178.45,1201.1,1172.3,1177.35,74298964,18069400000,18.97,3.03,1.29,0.743144825,0.669130606,1,6.12E-17,2
05-03-2002,1176.4,1193.1,1175.15,1178.5,63428456,18371300000,18.99,3.03,1.28,0.866025404,0.5,1,6.12E-17,2
06-03-2002,1176.55,1182.65,1162.75,1172.6,61487666,16483400000,18.79,3.02,1.29,0.951056516,0.309016994,1,6.12E-17,2
07-03-2002,1173.6,1195.2,1173.6,1193.05,50206347,17529300000,19.11,3.07,1.27,0.994521895,0.104528463,1,6.12E-17,2
08-03-2002,1193.6,1199.6,1182.55,1187.65,50281539,18458500000,19.03,3.06,1.27,0.994521895,-0.104528463,1,6.12E-17,2
11-03-2002,1187.5,1192.75,1164.55,1167.85,50588345,17435100000,18.71,3.01,1.3,0.743144825,-0.669130606,1,6.12E-17,2
12-03-2002,1167.85,1171.2,1144.3,1150.45,50380999,16565800000,18.43,2.96,1.32,0.587785252,-0.809016994,1,6.12E-17,2
13-03-2002,1150.2,1165.4,1143.55,1157.05,41957225,13637100000,18.54,2.98,1.31,0.406736643,-0.913545458,1,6.12E-17,2
14-03-2002,1156.85,1163.65,1153.15,1159.45,31818825,10394900000,18.58,2.99,1.31,0.207911691,-0.978147601,1,6.12E-17,2
15-03-2002,1159.6,1173.75,1159.6,1169.75,61764394,17062300000,18.74,3.01,1.29,5.67E-16,-1,1,6.12E-17,2
18-03-2002,1169.95,1184.7,1163.75,1169.3,44598134,12579700000,18.73,3.01,1.29,-0.587785252,-0.809016994,1,6.12E-17,2
19-03-2002,1169.4,1170.8,1150.3,1152.15,40006138,11574400000,18.46,2.97,1.31,-0.743144825,-0.669130606,1,6.12E-17,2
20-03-2002,1152.05,1158.95,1148.5,1155.6,41282550,12332800000,18.51,2.98,1.31,-0.866025404,-0.5,1,6.12E-17,2
21-03-2002,1155.55,1155.55,1141.05,1144.2,32471168,9643000000,18.33,2.95,1.32,-0.951056516,-0.309016994,1,6.12E-17,2
22-03-2002,1144.5,1148.65,1135.9,1138.45,36787369,10917500000,18.24,2.93,1.33,-0.994521895,-0.104528463,1,6.12E-17,2
26-03-2002,1138.1,1140.2,1117.85,1123.05,32691866,9641000000,17.99,2.89,1.35,-0.743144825,0.669130606,1,6.12E-17,2
27-03-2002,1130,1134.1,1121.35,1123.35,41551364,11151800000,18,2.89,1.35,-0.587785252,0.809016994,1,6.12E-17,2
28-03-2002,1123.6,1138.45,1123.6,1129.55,55362083,14235100000,18.1,2.91,1.34,-0.406736643,0.913545458,1,6.12E-17,2
01-04-2002,1129.85,1143.3,1129.85,1138.95,41464447,11167900000,18.25,2.93,1.33,0.207911691,0.978147601,0.866025404,-0.5,2
02-04-2002,1138.8,1147.3,1132.3,1136.95,50733525,14011100000,18.22,2.93,1.33,0.406736643,0.913545458,0.866025404,-0.5,2
03-04-2002,1136.6,1136.9,1121.45,1123.5,39862825,10310400000,18,2.89,1.35,0.587785252,0.809016994,0.866025404,-0.5,2
04-04-2002,1124.05,1149.65,1123.9,1145.9,49472486,13881400000,18.36,2.95,1.33,0.743144825,0.669130606,0.866025404,-0.5,2
05-04-2002,1146.05,1153.3,1139.9,1141.95,40192567,11338100000,18.3,2.94,1.21,0.866025404,0.5,0.866025404,-0.5,2
08-04-2002,1141.9,1147.9,1134,1135.25,31263947,9167400000,17.91,2.9,1.38,0.994521895,-0.104528463,0.866025404,-0.5,2
09-04-2002,1135.15,1137.45,1122.1,1126.7,37258542,10885200000,17.78,2.88,1.39,0.951056516,-0.309016994,0.866025404,-0.5,2
10-04-2002,1126.7,1140.25,1125.75,1138.5,48371804,17473100000,18.01,2.91,1.37,0.866025404,-0.5,0.866025404,-0.5,2
11-04-2002,1138.55,1150.2,1138.55,1143.6,48509919,16809500000,18.09,2.93,1.36,0.743144825,-0.669130606,0.866025404,-0.5,2
12-04-2002,1143.25,1151.55,1138.65,1146.5,38866977,12269200000,18.14,2.93,1.36,0.587785252,-0.809016994,0.866025404,-0.5,2
15-04-2002,1146.55,1152.55,1130.45,1134.15,32838768,11193500000,17.94,2.9,1.37,5.67E-16,-1,0.866025404,-0.5,2
16-04-2002,1130.8,1133.5,1116.65,1118.75,32533210,10467400000,17.7,2.86,1.39,-0.207911691,-0.978147601,0.866025404,-0.5,2
17-04-2002,1119,1136.6,1118.95,1125.1,34383746,12596900000,17.8,2.88,1.38,-0.406736643,-0.913545458,0.866025404,-0.5,2
18-04-2002,1125.25,1135,1123.8,1129,34219373,11481900000,18.49,2.94,1.38,-0.587785252,-0.809016994,0.866025404,-0.5,2
19-04-2002,1125.55,1127.05,1097.6,1100.3,42127555,13256700000,18.02,2.86,1.42,-0.743144825,-0.669130606,0.866025404,-0.5,2
22-04-2002,1100.5,1107.2,1088.05,1104.15,38335333,11847800000,18.02,2.87,1.41,-0.994521895,-0.104528463,0.866025404,-0.5,2
23-04-2002,1104,1108.8,1095,1106,39715536,12591400000,18.05,2.88,1.41,-0.994521895,0.104528463,0.866025404,-0.5,2
24-04-2002,1106.25,1116.85,1105.7,1110.6,40697311,11443700000,18.16,2.86,1.4,-0.951056516,0.309016994,0.866025404,-0.5,2
25-04-2002,1110.65,1113.85,1089,1094.3,44989860,11865100000,17.85,2.82,1.42,-0.866025404,0.5,0.866025404,-0.5,2
26-04-2002,1094.25,1103.35,1094.1,1097.4,30866979,9469800000,17.9,2.83,1.41,-0.743144825,0.669130606,0.866025404,-0.5,2
29-04-2002,1097.55,1098.65,1073.3,1074.2,41590165,11026200000,17.69,2.8,1.44,-0.207911691,0.978147601,0.866025404,-0.5,2
30-04-2002,1074.25,1085.75,1073.4,1084.5,35796410,9724300000,17.86,2.83,1.42,-1.13E-15,1,0.866025404,-0.5,2
02-05-2002,1084.8,1101.1,1084.8,1093.3,44413724,13256800000,18.08,2.93,1.41,0.406736643,0.913545458,0.5,-0.866025404,2
03-05-2002,1093.4,1098.6,1091.5,1096.95,34201217,8744400000,18.04,2.8,1.38,0.587785252,0.809016994,0.5,-0.866025404,2
06-05-2002,1096.95,1102.05,1096.25,1100.95,33065194,9390300000,18.1,2.81,1.38,0.951056516,0.309016994,0.5,-0.866025404,2
